id,stepindex,recipe_id,stepamount,steptitle
2980,4,750,1 splash,Club Soda
2981,8,806,{null},Blend
2982,1,144,Fill,Ice (crushed)
2983,6,833,{null},Strain into glass
2984,9,907,4 oz,Champagne
2985,2,116,1 1/2 oz,Rum (dark)
2988,5,49,1 white,Eggs
2989,6,845,2 oz,Gin
2990,2,122,1 1/4 oz,Rum (spiced)
2991,2,119,3/4 oz,Gin
2993,2,10,1 oz,Kahlua
2997,0,930,{null},Tools: Blender
2998,1,158,5 oz,Champagne
2999,6,44,{null},Strain into glass
3000,1,145,Fill 3/4,Ice
3001,1,148,Fill 1/2,Ice
3002,2,780,1/2 oz,Amaretto
3003,2,127,1 oz,Gin
3004,3,789,1 oz,Gin
3005,5,827,3/4 oz,Orange Juice
3006,4,146,1/2 oz,Schnapps (peach)
3007,0,230,1/2 oz,Schnapps (watermelon)
3008,2,767,4 oz,Rum (coconut)
3009,5,59,1 dash,Lemon Juice
3010,1,159,1 1/2 oz,Orange Juice
3011,5,61,{null},Slide shot glass into pint glass
3012,6,28,3 oz,7-Up
3013,4,149,1/2 tsp,Sugar (superfine)
3014,3,813,1/2 oz,Vermouth (dry)
3015,4,98,{null},Serve Immediately
3016,4,96,{null},Pour contents into ice-filled glass
3017,5,55,1/4 oz,Creme de Cacao (dark)
3019,4,160,2 oz,Vodka
3020,2,129,1 oz,Sweet-and-Sour
3021,2,130,1 1/2 oz,Brandy (apricot)
3022,5,56,1 tsp,Honey
3023,3,107,1 oz,Half-and-Half
3025,3,894,1/2 oz (dark),Creme de Cacao
3028,0,229,{null},Tools: Shaker
3029,1,757,Fill 1/2,Ice
3030,7,6,1 shot,Sweet-and-Sour
3031,0,185,1 1/2 oz,Vodka
3033,4,42,1 twist,Lemons
3034,7,874,{null},Strain into glass
3035,0,181,3-4 cubes,Ice
3036,0,733,{null},Tools: Blender
3037,2,133,1 oz,Schnapps (apple)
3039,1,146,1/2 oz,Vodka
3040,6,50,{null},Strain into glass
3041,4,95,{null},Recommended Schnapps: Goldschlager
3042,1,149,1 tsp,Ricard
3043,3,110,1 1/4 oz,Creme de Cassis
3044,0,16,{null},Tools: Shaker
3045,7,19,{null},Shake
3046,1,755,3/4 oz,Brandy
3047,1,160,3 tbsp,Sugar
3048,7,23,{null},Add ice cubes
3050,6,47,4 oz,7-Up
3052,1,754,3-4 Cubes,Ice
3053,0,188,{null},Tools: Shaker
3056,9,901,2 oz,Lemon-Lime Cola
3057,4,757,1/2 oz,Triple Sec
3059,1,42,2 dashes,Bitters
3060,6,53,{null},Strain into glass
3061,3,923,1/4 oz,Cognac
3062,3,931,{null},Cover glass with hand to extinguish flame
3064,1,162,1 1/4 oz,Vodka
3065,4,99,{null},Shake
3066,0,183,1 oz,Absinthe
3069,5,833,{null},Shake
3070,12,23,Garnish,Cherries (maraschino)
3071,3,928,1/2 oz,Chocolate Liqueur
3072,4,164,1 oz,Irish Cream
3073,1,172,1 oz,Jagermeister
3075,2,495,2 1/2 oz,Gin
3076,4,905,{null},Float Liqueur on top
3077,0,735,Fill,Ice (crushed)
3079,3,114,1 oz,Cognac
3080,3,113,3/4 oz,Creme de Menthe (white)
3081,7,73,4 oz,Champagne
3082,3,136,{null},Recommended Irish Cream: Bailey's
3083,2,781,1 tsp,Sugar (superfine)
3085,4,754,1 dash,Bitters
3087,2,142,1 oz,Light Cream
3088,0,189,{null},Tools: Shaker
3089,4,902,{null},Stir
3090,3,1,1 1/2 tbsp,Lemon Juice
3091,0,696,3/4 oz,Midori
3092,3,929,1/2 oz,Cointreau
3093,0,199,{null},Tools: Mixing Glass
3094,5,71,2 oz,Orange Juice
3095,1,170,1 tsp,Sugar
3096,5,18,{null},Strain into glass
3097,4,171,Fill,Club Soda
3098,0,190,{null},Tools: Shaker
3099,5,854,1/2 oz,Brandy
3100,8,4,Garnish,Raspberries
3101,2,138,3/4 oz,Rum (spiced)
3103,6,49,{null},Shake
3105,6,61,{null},Drink quickly or the cream will curdle
3106,5,845,{null},Muddle ingredients
3107,3,10,{null},Recommended Vodka: Van Gogh Double Espresso Vodka
3108,1,164,Fill,Ice
3109,9,900,{null},Garnish with a lemon wedge
3110,9,911,{null},Pour into glass
3111,0,699,{null},Tools: Shaker
3112,6,45,1 1/2 oz,Pineapple Juice
3113,4,178,1 oz,Heavy Cream
3115,0,200,Fill 1/2,Ice
3116,7,210,3 oz,Orange Juice
3117,3,120,1 oz,Cointreau
3118,4,57,1 tsp,Sugar
3119,1,859,1 oz,Lemon Juice
3121,5,77,{null},Stir gently
3122,6,59,{null},Shake
3123,7,28,{null},Recommended Coffee Liqueur: Tia Maria
3124,5,842,{null},Recommended Wine: St. Raphael Aperitif de France
3125,1,171,2 oz,Vodka
3126,5,65,2/3 oz,Triple Sec
3127,5,820,4 oz,Orange Juice
3129,2,144,3/4 oz,Rum (spiced)
3130,6,56,{null},Shake
3131,3,119,3/4 oz,Vermouth (dry)
3132,6,55,{null},Strain into glass
3133,5,72,{null},Shake
3134,0,124,2 oz,Vodka
3135,12,210,1 tsp,Sugar
3136,4,813,{null},Stir well
3138,3,116,3 dashes,Rum (dark)
3139,0,182,{null},Tools: Shaker
3140,5,80,1 tsp,Blue Curacao
3141,1,58,2 oz,Whiskey
3142,7,187,Fill,Club Soda
3144,3,122,3 oz,Grapefruit Juice
3145,8,907,3 cubes,Ice
3146,1,178,Fill 1/2,Ice
3148,1,173,1/2 oz,Schnapps (cinnamon)
3149,0,750,{null},Tools: Muddler
3150,5,86,{null},Shake
3152,9,806,{null},Pour into glass
3153,1,57,Fill 3/4,Ice
3154,8,6,{null},Shake
3155,3,127,1 dash,Creme de Cacao (white)
3156,2,145,1 1/2 oz,Gin
3159,0,92,1 oz,Midori
3160,2,148,1 oz,Gin
3161,1,780,1/4 oz,Rum (white)
3162,2,789,1 oz,Vermouth (dry)
3163,2,149,{null},Swirl around to coat glass
3164,6,874,{null},Shake
3165,1,767,4 oz,Pineapple Juice
3166,0,249,{null},Tools: Shaker
3167,4,829,{null},Drink quickly
3168,2,159,1 dash,Grenadine
3169,0,82,{null},Tools: Mixing Glass
3170,5,843,{null},Pour into glass over ice
3171,3,129,1/2 oz,Triple Sec
3173,3,130,1 tbsp,Orange Juice
3175,1,765,3/4 oz,Pernod
3177,10,901,{null},Stir briefly
3178,2,894,1 1/2 oz,Rum (151 proof)
3179,8,19,{null},Strain into glass
3180,2,146,1/2 oz,Gin
3182,4,780,1 oz,Orange Juice
3183,2,42,{null},Stir
3184,3,133,2 oz,Cranberry Juice
3185,7,53,{null},Garnish with a sprinkle of nutmeg
3186,5,96,{null},Garnish with an orange slice and a sprig of mint
3187,4,767,Garnish,Cherries (maraschino)
3188,4,931,{null},Remove hand and drink
3189,4,181,2 oz,Grapefruit Juice
3190,4,928,{null},Mix and strain into prepared glass
3191,4,185,1 dash,Beer
3192,5,888,1 tsp,Grenadine
3193,2,160,1 yolk,Eggs
3194,5,90,2 dashes,Bitters
3195,0,897,{null},Tools: Blender
3197,4,113,{null},Shake
3198,4,188,1 oz,Light Cream
3200,7,47,Garnish,Cranberries
3201,3,142,{null},Stir
3202,6,71,{null},Shake
3203,5,94,{null},Shake
3204,0,141,3-4 cubes,Ice
3209,2,162,2 oz,Bitter Lemon
3210,4,1,{null},Stir
3211,8,23,Fill,Club Soda
3212,5,37,{null},Garnish with a lime wedge
3213,6,72,{null},Strain into glass
3214,1,181,2 oz,Vodka
3215,7,49,{null},Strain into glass
3216,7,61,{null},Recommended Irish Whiskey: Jameson
3217,3,495,1/2 oz,Vermouth (dry)
3218,1,185,1 1/2 oz,Kahlua
3219,0,822,{null},Tools: Saucepan
3221,4,183,1 tsp,Sugar
3222,6,86,{null},Pour into sugar-rimmed glass
3224,6,873,Garnish,Lemons
3225,7,45,{null},Shake
3226,0,214,1 bottle,Wine (red)
3227,1,781,Fill 1/2,Ice
3228,5,892,3/4 oz,Blue Curacao
3230,5,99,{null},In glass
3231,1,188,Fill 3/4,Ice
3232,4,189,1/2 oz,Lime Juice
3233,2,170,2 dashes,Bitters
3234,6,77,Garnish,Cherries
3236,0,213,{null},Tools: Shaker
3237,5,905,{null},Garnish with an orange slice
3238,4,190,2 1/3 oz,Lemon Juice
3239,3,138,3/4 oz,Rum (coconut)
3241,7,59,{null},Strain into glass
3242,2,164,2 oz,Vodka
3243,6,73,{null},Strain into ice-filled glass
3244,3,825,{null},Mixing Glass:
3245,6,80,{null},Stir
3247,1,193,1 glass,Ice
3248,5,79,Fill,Orange Juice
3249,4,199,1 dash,Bitters
3250,7,56,{null},Pour shaker contents into glass
3252,7,55,{null},Recommended Hazelnut Liqueur: Frangelico
3253,5,904,Fill,Ice
3254,1,183,1 oz,Creme de Menthe (green)
3256,9,4,{null},Recommended Vermouth: Rosso
3257,5,100,{null},Shake
3258,4,18,{null},Stir
3259,4,781,1 oz,Lemon Juice
3260,1,189,Fill 3/4,Ice
3261,5,874,1 dash,Bitters (orange)
3262,2,171,1/2 oz,Schnapps (peach)
3263,6,65,1 tsp,Orange Liqueur
3264,6,820,4 oz,Cranberries
3265,1,200,2 oz,Scotch
3267,6,96,{null},Serve with a straw
3268,1,190,2 oz,Vodka (melon)
3269,0,123,1 oz,Vodka
3270,3,144,1/2 oz,Gin
3271,6,210,1 splash,Brandy (blackberry)
3272,3,149,{null},Discard remaining Ricard
3273,0,921,Fill,Ice
3276,1,199,Fill,Ice
3277,0,736,2 oz,Vodka
3278,4,182,1 oz,Brandy (apricot)
3279,2,58,10 oz,Coca-Cola
3280,4,129,{null},Stir
3281,5,78,1 oz,Vodka
3283,5,896,{null},Shake
3284,4,205,1 dash,7-Up
3285,2,178,2 oz,Whiskey
3286,0,225,{null},Tools: Shaker
3287,2,173,1/2 oz,Schnapps (peppermint)
3290,0,221,3-4 cubes,Ice
3291,0,227,1/6 glass,Rum
3292,6,881,Garnish,Lemons
3293,3,146,{null},Rum (white)1/2 oz
3294,4,842,{null},Recommended Vodka: Absolut Kurant
3295,6,94,{null},Strain into chilled glass
3296,2,57,2 1/2 oz,Rum (dark)
3297,3,148,1/2 oz,Vermouth (dry)
3299,3,145,3/4 oz,Vermouth (sweet)
3300,1,789,Fill,Ice
3301,6,187,{null},Strain into glass
3302,0,216,{null},Tools: Shaker
3303,4,133,{null},Layer ingredients
3304,5,813,{null},Strain into chilled glass
3305,7,907,{null},Strain into glass
3306,3,160,{null},Stir
3308,1,897,{null},Rub rim of cocktal glass
3309,0,502,{null},Tools: Shaker
3310,9,6,{null},Pour into glass
3311,4,502,1 oz,Absinthe
3312,0,233,Fill 1/2,Ice
3313,1,92,3 oz,Champagne
3314,1,182,Fill 1/2,Ice
3315,4,82,3/4 oz,Chartreuse (green)
3316,3,827,{null},Vermouth (sweet) 1/2 oz
3317,1,205,1 oz,Schnapps (peach)
3318,0,226,{null},Tools: Mixing Glass
3319,1,894,Fill 3/4,Ice
3321,0,105,{null},Tools: Muddler
3322,4,789,1/4 tsp,Anis
3323,5,107,{null},Blend at high speed
3324,7,71,{null},Strain into ice-filled glass
3325,6,905,{null},Recommended Herbal Liqueur: Galliano
3328,6,90,{null},Stir
3329,5,73,{null},Shake
3330,6,888,3 dashes,Bitters
3332,3,42,5 oz,Club Soda
3333,4,495,{null},Stir
3334,0,156,2 oz,Bourbon
3336,0,284,2 oz,Whiskey
3338,7,72,{null},Garnish with a whole Maraschino cherry
3339,0,780,{null},Tools: Mixing Glass
3340,5,871,{null},Strain into glass
3342,9,19,{null},Recommended Irish Cream: Bailey's
3343,8,8,{null},Garnish with a lime twist
3344,6,100,{null},Strain into chilled glass
3345,5,873,{null},Strain into glass
3346,1,82,3-4 cubes,Ice
3348,0,757,{null},Tools: Shaker
3349,6,99,Fill,Ice
3351,8,61,{null},Recommended Irish Cream: Bailey's
3352,5,931,{null},Recover glass with hand
3353,4,894,1/2 oz,Cream
3354,5,928,{null},Garnish with an orange slice
3358,2,825,3 oz,Cola
3359,3,162,2 oz,Grapefruit Juice
3360,4,141,Fill,Lemon-Lime Cola
3361,2,181,2/3 oz,Brandy (peach)
3362,6,904,{null},Shake
3363,6,79,{null},Stir
3364,8,45,{null},Pour contents into glass
3365,5,110,{null},Shake
3368,2,810,{null},Recommended Herbal Liqueur: Irish Mist
3369,5,923,1 oz,Orange Juice
3370,7,80,{null},Strain into glass
3371,0,239,{null},Tools: Shaker
3372,5,113,{null},Strain into chilled glass
3373,2,185,1 dash,Coca-Cola
3374,9,23,{null},Stir
3375,3,833,1/2 oz,Lemon Juice
3376,6,896,{null},Strain into glass
3377,6,892,Fill,Pineapple Juice
3379,5,1,3 oz,Club Soda
3381,0,754,{null},Tools: Mixing Glass
3382,2,200,{null},Garnish with a lime wedge
3383,8,49,Garnish,Lemons
3384,4,37,{null},Stir
3385,2,188,1 1/2 oz,Amaretto
3386,8,56,{null},Garnish with a lime wedge
3387,3,18,1 1/2 tsp,Vermouth (dry)
3388,8,55,{null},Recommended Coffee Liqueur: Kahlua
3389,7,820,{null},Shake
3390,0,234,Fill 3-4 cubes,Ice
3391,5,187,{null},Shake
3392,3,164,3 tsp,Ice Cream (vanilla)
3394,6,813,{null},Squeeze Oil from Lemon Peel into glass
3395,4,214,1 cup,Pineapple Juice
3396,3,170,Fill,Champagne
3397,0,289,{null},Tools: Mixing Glass
3398,1,141,1 oz,Vodka
3400,2,193,1 3/4 oz,Rum (gold)
3401,0,246,8 oz,Whiskey
3403,4,213,2 tsp,Creme de Bananes
3404,10,6,{null},Recommended Whiskey: Southern Comfort
3405,3,58,{null},Stir
3406,5,929,1 oz,Cranberry Juice
3407,3,173,{null},Recommended Peppermint Schnapps: Rumple Minze
3408,12,65,Garnish,Cherries
3409,5,881,{null},Pour into glass
3410,8,59,1 splash,Pineapple Juice
3411,2,183,1 oz,Chartreuse (green)
3414,3,845,1 oz,Sugar Syrup
3415,6,107,{null},Garnish with a cherry or apple slice
3416,2,189,1 1/2 oz,Tequila
3417,3,842,{null},Recommended Bitters: Angostura
3418,3,171,2 oz,Orange Juice
3419,0,117,{null},Tools: Shaker
3420,9,54,Garnish,Cherries
3421,5,210,1/3 oz,Rum (spiced)
3422,1,214,2 lemons,Lemons
3423,7,927,{null},Pour into glass
3424,2,190,1 1/3 oz,Rum (coconut)
3428,6,78,1 oz,Rum (light)
3429,0,859,1 1/2 oz,Kahlua
3430,2,199,1 1/2 oz,Scotch
3431,4,229,1 tsp,Sugar (powdered)
3432,6,907,{null},Stir
3433,5,120,{null},Shake well
3434,7,65,1 oz,Double Cream
3437,4,930,1/2 oz,Milk
3438,1,213,Fill 1/2,Ice
3440,1,218,1 1/2 oz,Rum (spiced)
3441,2,827,1/2 oz,Vermouth (dry)
3442,8,139,{null},Pour into glass
3443,3,178,1/2 oz,Amaretto
3444,1,123,5 oz,Orange Juice
3445,0,125,{null},Tools: Shaker
3447,1,921,3 oz,Vodka
3448,5,119,{null},Shake
3449,6,931,{null},Wait 5 seconds
3450,6,928,{null},Recommended Vodka: Absolut Kurant
3451,0,765,3/4 oz,Cognac
3452,3,57,1 1/2 oz,Pineapple Juice
3453,1,227,1/6 glass,Coffee
3454,5,122,1/2 oz,Grenadine
3455,6,110,{null},Strain into glass
3456,5,116,1 dash,Eggs
3457,0,251,3-4 cubes,Ice
3459,4,221,1 oz,Lemon Juice
3460,5,129,Garnish,Limes
3463,1,229,Fill 3/4,Ice
3464,7,888,{null},Shake
3465,4,216,1 oz,Lime Juice
3466,5,127,1 white,Eggs
3467,1,930,Fill,Ice
3468,0,755,Fill,Ice
3469,2,92,1 oz,Orange Juice
3471,2,182,2 oz,Vodka
3472,2,205,1 oz,Triple Sec
3474,7,100,{null},Garnish with a sprinkle of nutmeg
3475,5,133,{null},Recommended Schnapps: DeKuyper Sour Apple Pucker
3476,1,225,5 oz,Vodka
3478,4,233,3 oz,Club Soda
3479,1,230,1/2 oz,Rum (coconut)
3481,4,162,{null},Pour ingredients into salt-rimmed glass
3482,3,843,{null},Shake
3483,4,226,2 dashes,Bitters (orange)
3484,7,8,{null},Strain into chilled glass
3486,6,923,{null},Shake well
3487,7,904,{null},Strain into chilled glass
3488,7,79,{null},Serve with a straw
3490,1,221,1 oz,Rum (dark)
3491,1,810,1 splash,Creme de Menthe (green)
3492,3,185,{null},Stir
3493,1,216,1/2 cup,Melon
3494,5,130,{null},Shake
3495,7,892,{null},Shake
3496,0,262,{null},Tools: Mixing Glass
3497,6,1,{null},Garnish with a maraschino cherry and an orange slice
3498,10,23,Garnish,Lemons
3499,3,37,Fill,Cola
3500,2,82,1 oz,Gin
3501,7,242,{null},Drop Lemons into glass
3502,1,105,1 tsp,Sugar
3503,1,825,3 oz,Stout
3504,7,99,Fill,Lemonade
3505,2,897,1 piece,Limes
3506,1,233,1 oz,Vodka (lemon)
3507,5,495,{null},Strain into cocktail glass
3508,4,170,{null},Garnish with a lemon twist
3510,3,181,2/3 oz,Marie Brizard Creme de Fraise des Bois
3511,1,226,Fill 1/2,Ice
3512,4,871,{null},Stir
3513,7,813,{null},Garnish with a speared green olive
3515,6,120,{null},Rim cocktail glass with sugar
3516,6,929,{null},Shake well
3518,4,873,{null},Stir
3519,8,820,{null},Pour into glass
3520,5,142,{null},Stir
3521,2,833,1/2 oz,Brandy (cherry)
3522,4,58,{null},Recommended Whiskey: Jack Daniels
3523,6,919,{null},Strain into glass
3524,8,36,{null},Stir
3525,4,173,{null},Recommended Cinnamon Schnapps: Goldschlager
3526,4,239,1/2 oz,Cream
3527,6,119,{null},Strain into glass
3528,0,258,{null},Tools: Shaker
3529,8,30,{null},Recommended Orange Liqueur: Curacao
3530,2,830,1/2 oz,Irish Cream
3531,2,141,1 oz,Rum (spiced)
3532,4,825,3-4 cubes,Ice
3533,3,188,1 1/2 oz,Kahlua
3534,7,107,{null},Serve with a straw
3535,2,842,2 dashes,Bitters
3536,5,907,2 oz,Bourbon
3537,2,18,2 1/2 oz,Tequila
3540,6,927,{null},Shake
3541,3,193,1/4 oz,Creme de Cacao (dark)
3542,4,234,4 oz,Water
3544,0,263,{null},Tools: Mixing Glass
3545,2,123,{null},Stir
3546,5,138,3/4 oz,Cranberry Juice
3547,3,183,1 oz,Water
3548,5,910,{null},Recommended Rum: Malibu
3549,6,116,{null},Shake
3550,8,41,{null},Strain into glass
3551,0,767,Fill,Ice
3552,1,239,Fill 1/2,Ice
3554,0,275,2-3 cubes,Ice
3555,0,153,Fill,Ice
3556,2,845,2 pieces,Limes
3557,6,122,{null},Shake
3558,0,150,3-4 cubes,Ice
3559,7,931,{null},Remove hand and inhale vapors
3561,7,928,{null},Recommended Chocolate Liqueur: Godiva
3562,4,246,Fill,Ice
3563,3,189,1/2 oz,Creme de Cassis
3564,2,214,1 cup,Orange Juice
3565,4,117,1 oz,Triple Sec
3566,7,139,{null},Blend
3567,6,127,{null},Shake
3568,3,199,3/4 oz,Vermouth (dry)
3569,0,273,Fill 1/2,Ice (crushed)
3570,7,110,{null},Garnish with a black raspberry
3571,3,190,1 oz,Banana Liqueur
3572,8,65,1 oz,Orange Juice
3573,4,881,{null},Blend until smooth
3575,0,268,1 1/2 oz,Melon Liqueur
3576,0,304,{null},Tools: Mixing Glass
3578,0,194,Fill,Ice
3579,6,130,{null},Strain into chilled glass
3580,2,213,1 1/2 oz,Vodka
3581,0,829,1 1/2 oz,Tequila
3582,0,279,{null},Tools: Shaker
3583,1,234,3/4 oz,Absinthe
3584,7,78,1 oz,Triple Sec
3586,1,827,Fill 3/4,Ice
3587,3,874,2 dashes,Pernod
3588,2,921,1 oz,Blue Curacao
3591,2,218,3/4 oz,Chambord
3593,8,888,{null},Strain into chilled glass
3595,5,144,3 dashes,Grenadine
3596,8,54,Garnish,Oranges
3597,1,124,2 oz,Orange Juice
3599,6,495,{null},Garnish with two cocktail onions
3600,4,249,1 tbsp,Grapefruit Juice
3601,4,125,1 oz,Lemon Juice
3602,1,246,2 oz,Vodka
3603,2,227,1/2 glass,Water
3604,1,117,Fill 3/4,Ice
3605,2,843,1 1/2 oz,Cherry Juice
3608,6,8,{null},Shake
3610,2,930,2 oz,Creme de Cacao (white)
3611,2,229,1 1/2 oz,Rum (light)
3612,7,923,{null},Strain over ice into glass
3614,3,182,1 oz,Cointreau
3615,5,145,1 tsp,Grenadine
3616,0,278,Fill,Ice (crushed)
3617,5,149,2 dashes,Bitters
3618,5,146,1/2 oz,Triple Sec
3619,1,251, 1 1/2 oz,Schnapps (peach)
3620,5,919,{null},Shake
3622,4,827,1 oz,Gin
3623,6,242,2 pieces,Lemons
3624,3,205,1 oz,Sweet-and-Sour
3625,2,225,2 oz,Blue Curacao
3626,5,148,2 dashes,Bitters
3627,8,904,{null},Garnish with 1-2 cranberries
3628,5,160,3 cubes,Ice
3629,8,79,{null},Recommended Rums: Bacardi
3630,8,99,{null},Pour into glass
3631,0,285,Fill,Ice
3632,2,230,1/2 oz,Pineapple Juice
3633,1,249,3-4 cubes,Ice
3634,8,892,{null},Strain into chilled glass
3636,1,125,Fill 1/2,Ice
3637,0,314,{null},Tools: Shaker
3639,3,871,1/2 oz,Creme de Menthe (white)
3641,2,221,1 oz,Brandy
3642,3,873,1/2 oz,Cointreau
3643,7,120,{null},Strain shaker contents into glass
3644,7,929,{null},Double strain into glass
3645,2,216,1 oz,Honey
3646,3,82,3/4 oz,Vermouth (sweet)
3647,3,68,{null},Stir
3648,11,23,Garnish,Oranges
3649,2,37,2 oz,Rum (light)
3650,2,105,2 dashes,Bitters
3651,3,73,2 oz,Mandarin Juice
3653,5,162,Garnish,Lemons
3654,5,42,{null},Recommended Bitters: Angostura
3655,9,88,{null},Garnish with a lemon slice
3656,7,119,{null},Recommended Gin: Bombay Sapphire
3657,3,897,2 tsp,Salt (coarse)
3660,2,233,1 oz,Triple Sec
3661,0,166,3 1/3 oz,Wine (red)
3662,5,927,2 oz,Pineapple Juice
3664,2,226,2 oz,Gin
3667,7,36,{null},Ice
3668,7,30,{null},Strain into glass
3670,4,193,{null},Lime 1/2 juiced
3671,2,846,{null},Drink quickly to prevent curdling
3672,0,789,{null},Tools: Mixing Glass
3673,0,207,{null},Tools: Shaker
3674,1,833,1 1/2 oz,Rum (dark)
3676,1,830,1/2 oz,Schnapps (peppermint)
3677,3,141,2 oz,Amaretto
3678,7,116,{null},Strain into glass
3679,6,139,1 tbsp,Honey
3680,0,781,{null},Tools: Shaker
3681,7,122,{null},Strain into glass
3683,1,842,3/4 oz,Wine (white)
3684,0,825,{null},Wine Glass:
3685,1,18,Fill 1/2,Ice
3686,1,262,Fill 1/2,Ice
3687,4,258,3/4 oz,Schnapps (peach)
3691,7,41,{null},Shake
3692,0,293,Fill,Ice
3693,0,292,2 oz,Cranberry Juice
3694,3,881,2 olives,Olives
3695,7,127,{null},Strain into glass
3696,6,138,3/4 oz,Pineapple Juice
3697,3,187,2 tbsp,Lemon Juice
3698,5,164,1 oz,Coffee Liqueur
3699,0,294,1 1/2 oz,Whiskey
3700,0,322,Squeeze one wedge,Limes
3701,4,833,1 tsp,Sugar
3702,8,110,{null},Recommended Gin: Beefeater
3703,4,907,{null},"Muddle mint, sugar, and water"
3704,2,239,1 1/2 oz,Vodka
3705,3,123,1 shot,Grenadine
3709,1,845,1 leaves,Mint
3710,0,291,1 1/2 oz,Whiskey
3711,4,263,1/4 tsp,Triple Sec
3712,5,8,1 dash,Bitters
3713,3,214,3 oranges,Oranges
3714,6,12,{null},Strain into glass
3716,1,258,Fill 3/4,Ice
3717,0,323,{null},Tools: Shaker
3718,3,213,1/2 oz,Herbal Liqueur
3719,5,171,1 splash,Cream
3720,0,894,{null},Tools: Shaker
3721,6,160,{null},Stir
3723,6,144,{null},Shake
3724,2,234,1 cube,Sugar
3725,8,78,1/2 oz,Grenadine
3726,3,210,2 oz,Rum (coconut)
3728,3,921,Fill,7-Up
3729,0,177,3-4 cubes,Ice
3730,5,242,{null},Stir
3731,3,225,{null},Chill until cloudy
3732,9,65,{null},Blend
3733,3,218,1 splash,Cranberry Juice
3734,2,874,1 1/2 oz,Bourbon
3735,8,923,{null},Garnish with an orange slice
3736,6,20,{null},Recommended Coffee Liqueur: Kahlua
3737,4,845,3/4 oz,Lime Juice
3738,2,246,2 drops,Grenadine
3739,2,124,2-3 cubes,Ice
3741,1,843,3 oz,Gin
3742,1,263,Fill 1/2,Ice (crushed)
3743,3,227,Garnish,Whipped Cream
3744,6,149,1 tsp,Water
3745,2,117,3 oz,Vodka
3746,5,178,{null},Shake
3747,1,275,1 oz,Triple Sec
3749,1,268,1 oz,Vodka
3751,6,145,1 white,Eggs
3752,3,930,1 oz,Rum (spiced)
3754,6,146,3/4 oz,Sweet-and-Sour
3755,1,150,1 1/2 oz,Peach Liqueur
3756,0,297,{null},Tools: Shaker
3757,6,148,{null},Shake
3758,9,888,{null},Garnish with a lemon twist
3759,7,54,{null},Strain into glass
3760,0,290,{null},Tools: Shaker
3761,0,295,Fill,Ice
3762,3,229,1 oz,Lime Juice
3763,5,57,{null},Shake
3764,2,68,5 oz,Orange Juice
3767,1,273,1 oz,Vodka
3770,2,251,Fill,Orange Juice
3771,1,153,1 1/2 oz,Whiskey
3773,0,179,3-4 cubes,Ice
3774,1,279,1 shot,Vodka
3775,8,929,{null},Garnish with a lime wheel
3776,4,897,{null},In Blender
3777,0,335,{null},Tools: Shaker
3778,3,230,1 splash,Grenadine
3779,2,249,1 1/2 oz,Tequila
3781,4,843,6 oz,7-Up
3782,2,125,2 oz,Cognac
3783,3,221,1 oz,Brandy (peach)
3784,6,36,1 oz,Ginger Ale
3785,2,871,2 oz,Tequila
3786,1,846,1 oz,Cognac
3787,3,216,1 oz,Maraschino Liqueur
3788,2,873,1/2 oz,Vermouth (sweet)
3790,0,300,Fill,Ice
3791,8,119,{null},Recommended Bitters: Angostura
3792,6,30,{null},Shake
3794,9,892,{null},Top with Whipped Cream
3795,1,37,2 tbsp,Lime Juice
3797,2,73,1 oz,Tequila (gold)
3801,9,99,Garnish,Cherries
3802,3,105,1 splash,Club Soda
3803,0,310,3/4 oz,Vodka
3804,1,278,2 oz,Amaretto
3807,5,185,{null},Recommended Beer: Guinness Stout
3808,3,226,3/4 oz,Chartreuse (yellow)
3811,3,233,1 oz,Lime Juice
3812,1,156,1 tsp,Sugar
3813,5,12,{null},Shake
3814,1,284,1 oz,Schnapps (peach)
3815,0,344,{null},Tools: Shaker
3816,0,235,1 oz,Bourbon
3817,1,166,3 1/3 oz,Coca-Cola
3818,6,41,1 oz,Light Cream
3819,6,164,{null},Blend
3820,8,88,1 splash,Lemon-Lime Cola
3821,8,116,{null},Recommended Rum: Bacardi
3822,4,289,1 oz,Creme de Menthe (white)
3823,5,139,2 oz,Cream
3824,0,305,3/4 oz,Sambuca (white)
3825,7,144,{null},Strain into cocktail glass
3826,0,220,{null},Tools: Shaker
3827,0,810,1 oz,Herbal Liqueur
3828,3,907,3 drops,Water
3829,10,65,{null},Pour into glass
3831,5,181,2 oz,Tonic Water
3832,5,20,{null},Recommended Irish Cream: Bailey's
3833,1,285,1 oz,Midori
3834,6,178,{null},Strain into glass
3835,2,262,2 oz,Gin
3836,5,193,{null},Shake briefly
3837,6,171,{null},Stir
3838,9,115,{null},Garnish with a blackberry and a raspberry
3839,2,881,1 oz,Prune Juice
3840,2,187,2 oz,Gin
3841,3,234,{null},Place sugar cube on top of ice
3842,8,779,{null},Recommended Vodka: Stolichnaya
3843,1,289,Fill 1/2,Ice
3844,7,148,{null},Strain into glass
3845,6,57,{null},Strain into glass
3846,9,236,{null},Stir
3847,5,188,{null},Shake
3848,8,122,Garnish,Limes
3849,1,292,2 oz,Pineapple Juice
3851,0,192,{null},Brew Espresso
3852,4,293,1 dash,Bitters
3853,4,225,{null},Pour into glass
3856,7,138,3/4 oz,Grapefruit Juice
